Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,sample_id_unique,Sample Name,SRA Study,SampleID (run)
SRR11116853,AMPLICON,436,37525713,PRJNA607574,SAMN14141429,Metagenome or environmental,25406683,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753752,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0182P..pool803,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:22:00Z,1,FMT.0182P,FMT.0182P,SRP250041,
SRR11116854,AMPLICON,436,33358281,PRJNA607574,SAMN14141428,Metagenome or environmental,22604484,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753751,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0182O..pool803,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0182O,FMT.0182O,SRP250041,
SRR11116855,AMPLICON,436,38349414,PRJNA607574,SAMN14141427,Metagenome or environmental,25626807,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753750,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0182N..pool803,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:22:00Z,1,FMT.0182N,FMT.0182N,SRP250041,
SRR11116856,AMPLICON,436,46077319,PRJNA607574,SAMN14141426,Metagenome or environmental,20415691,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753749,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0181Z..pool896,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0181Z,FMT.0181Z,SRP250041,
SRR11116857,AMPLICON,436,40926274,PRJNA607574,SAMN14141425,Metagenome or environmental,18134943,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753748,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0181Y..pool896,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:22:00Z,1,FMT.0181Y,FMT.0181Y,SRP250041,
SRR11116858,AMPLICON,436,21099426,PRJNA607574,SAMN14141424,Metagenome or environmental,9875440,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753747,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0181X..pool896,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0181X,FMT.0181X,SRP250041,
SRR11116859,AMPLICON,436,57806782,PRJNA607574,SAMN14140839,Metagenome or environmental,32504557,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753746,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,2029B..pool929,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,2029B,2029B,SRP250041,
SRR11116860,AMPLICON,436,12923844,PRJNA607574,SAMN14141423,Metagenome or environmental,5802759,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,s3,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753745,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0181W..pool896,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:22:00Z,1,FMT.0181W,FMT.0181W,SRP250041,
SRR11116861,AMPLICON,436,44504944,PRJNA607574,SAMN14141422,Metagenome or environmental,19547729,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753744,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0181V..pool896,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0181V,FMT.0181V,SRP250041,
SRR11116862,AMPLICON,436,34908620,PRJNA607574,SAMN14141421,Metagenome or environmental,14604791,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753743,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0181U..pool828,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0181U,FMT.0181U,SRP250041,
SRR11116863,AMPLICON,436,31795755,PRJNA607574,SAMN14141420,Metagenome or environmental,20700441,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753742,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0181T..pool803,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0181T,FMT.0181T,SRP250041,
SRR11116864,AMPLICON,436,22536866,PRJNA607574,SAMN14141419,Metagenome or environmental,14950676,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753741,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0181S..pool803,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0181S,FMT.0181S,SRP250041,
SRR11116865,AMPLICON,436,55356034,PRJNA607574,SAMN14141418,Metagenome or environmental,24232461,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753740,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0181BB..pool896,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0181BB,FMT.0181BB,SRP250041,
SRR11116866,AMPLICON,436,35314599,PRJNA607574,SAMN14141417,Metagenome or environmental,15654999,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753739,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0181AA..pool896,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0181AA,FMT.0181AA,SRP250041,
SRR11116867,AMPLICON,438,51847035,PRJNA607574,SAMN14141416,Metagenome or environmental,27699493,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753738,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178ZZ..pool926,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178ZZ,FMT.0178ZZ,SRP250041,
SRR11116868,AMPLICON,436,56573221,PRJNA607574,SAMN14141415,Metagenome or environmental,30755114,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753737,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178YY..pool926,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178YY,FMT.0178YY,SRP250041,
SRR11116869,AMPLICON,436,6216395,PRJNA607574,SAMN14141414,Metagenome or environmental,2581755,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753736,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178XX..pool828,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:22:00Z,1,FMT.0178XX,FMT.0178XX,SRP250041,
SRR11116870,AMPLICON,436,81092035,PRJNA607574,SAMN14140838,Metagenome or environmental,43287228,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753735,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,2029A..pool929,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,2029A,2029A,SRP250041,
SRR11116871,AMPLICON,436,67874831,PRJNA607574,SAMN14141413,Metagenome or environmental,36464606,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753734,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178WW..pool926,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178WW,FMT.0178WW,SRP250041,
SRR11116872,AMPLICON,436,25917898,PRJNA607574,SAMN14141412,Metagenome or environmental,18158839,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753733,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178VV..pool803,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178VV,FMT.0178VV,SRP250041,
SRR11116873,AMPLICON,436,27377582,PRJNA607574,SAMN14141411,Metagenome or environmental,19018672,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753732,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178UU..pool803,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178UU,FMT.0178UU,SRP250041,
SRR11116874,AMPLICON,436,21272610,PRJNA607574,SAMN14141410,Metagenome or environmental,11643071,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","s3,ncbi,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753731,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178TT..pool798,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178TT,FMT.0178TT,SRP250041,
SRR11116875,AMPLICON,436,20554824,PRJNA607574,SAMN14141409,Metagenome or environmental,11557997,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753730,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178SS..pool798,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178SS,FMT.0178SS,SRP250041,
SRR11116876,AMPLICON,436,35712070,PRJNA607574,SAMN14141408,Metagenome or environmental,19704536,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753729,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178RR..pool798,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178RR,FMT.0178RR,SRP250041,
SRR11116877,AMPLICON,437,7572189,PRJNA607574,SAMN14141407,Metagenome or environmental,4648204,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","gs,ncbi,s3","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753728,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178QQ..pool798,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178QQ,FMT.0178QQ,SRP250041,
SRR11116878,AMPLICON,436,9065163,PRJNA607574,SAMN14141406,Metagenome or environmental,5969234,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753727,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178PP..pool798,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178PP,FMT.0178PP,SRP250041,
SRR11116879,AMPLICON,436,15955660,PRJNA607574,SAMN14141405,Metagenome or environmental,8956507,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753726,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178OO..pool798,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178OO,FMT.0178OO,SRP250041,
SRR11116880,AMPLICON,436,18972110,PRJNA607574,SAMN14141404,Metagenome or environmental,10683181,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753725,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178NN..pool798,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178NN,FMT.0178NN,SRP250041,
SRR11116881,AMPLICON,437,2813957,PRJNA607574,SAMN14140837,Metagenome or environmental,1852331,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753724,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,200O..pool220,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,200O,200O,SRP250041,
SRR11116882,AMPLICON,437,19955414,PRJNA607574,SAMN14141403,Metagenome or environmental,10620235,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753723,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178MM..pool798,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178MM,FMT.0178MM,SRP250041,
SRR11116883,AMPLICON,436,28329908,PRJNA607574,SAMN14141402,Metagenome or environmental,15368822,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,gs,ncbi","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753722,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178LL..pool798,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178LL,FMT.0178LL,SRP250041,
SRR11116884,AMPLICON,436,30763886,PRJNA607574,SAMN14141401,Metagenome or environmental,16583484,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753721,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178KK..pool798,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178KK,FMT.0178KK,SRP250041,
SRR11116885,AMPLICON,436,22770889,PRJNA607574,SAMN14141400,Metagenome or environmental,11497698,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753720,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178JJ..pool789,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178JJ,FMT.0178JJ,SRP250041,
SRR11116886,AMPLICON,436,24696928,PRJNA607574,SAMN14141399,Metagenome or environmental,12420862,MSKCC HCT MICROBIOTA,NA,public,"sra,fastq,run.zq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753719,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178II..pool789,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178II,FMT.0178II,SRP250041,
SRR11116887,AMPLICON,436,34327905,PRJNA607574,SAMN14141398,Metagenome or environmental,17538712,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753718,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178HH..pool789,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178HH,FMT.0178HH,SRP250041,
SRR11116888,AMPLICON,436,12783331,PRJNA607574,SAMN14141397,Metagenome or environmental,6371179,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753717,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178GG..pool789,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178GG,FMT.0178GG,SRP250041,
SRR11116889,AMPLICON,436,11544319,PRJNA607574,SAMN14141396,Metagenome or environmental,5631584,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753716,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178FF..pool789,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178FF,FMT.0178FF,SRP250041,
SRR11116890,AMPLICON,436,14403933,PRJNA607574,SAMN14141395,Metagenome or environmental,9099488,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753715,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178DD..pool782,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178DD,FMT.0178DD,SRP250041,
SRR11116891,AMPLICON,436,35629393,PRJNA607574,SAMN14141394,Metagenome or environmental,16917575,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753714,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178CC..pool789,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178CC,FMT.0178CC,SRP250041,
SRR11116892,AMPLICON,436,19623458,PRJNA607574,SAMN14140836,Metagenome or environmental,10841960,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","gs,ncbi,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753713,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1998P..pool929,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,1998P,1998P,SRP250041,
SRR11116893,AMPLICON,436,14643471,PRJNA607574,SAMN14141393,Metagenome or environmental,8934663,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","ncbi,gs,s3","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753712,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178BB..pool782,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178BB,FMT.0178BB,SRP250041,
SRR11116894,AMPLICON,436,49365972,PRJNA607574,SAMN14141392,Metagenome or environmental,27398079,MSKCC HCT MICROBIOTA,NA,public,"run.zq,sra,fastq","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753711,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0178AAA..pool926,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0178AAA,FMT.0178AAA,SRP250041,
SRR11116895,AMPLICON,436,76321167,PRJNA607574,SAMN14141391,Metagenome or environmental,27882550,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753710,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0177S..pool848,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0177S,FMT.0177S,SRP250041,
SRR11116896,AMPLICON,436,37810935,PRJNA607574,SAMN14141390,Metagenome or environmental,14018359,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,gs,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",SRX7753709,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0177R..pool848,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0177R,FMT.0177R,SRP250041,
SRR11116897,AMPLICON,436,49450708,PRJNA607574,SAMN14141389,Metagenome or environmental,18398078,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753708,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0177P..pool848,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0177P,FMT.0177P,SRP250041,
SRR11116898,AMPLICON,437,30973703,PRJNA607574,SAMN14141388,Metagenome or environmental,16507397,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","ncbi,s3,gs","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753707,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0177O..pool848,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0177O,FMT.0177O,SRP250041,
SRR11116899,AMPLICON,436,21740668,PRJNA607574,SAMN14141387,Metagenome or environmental,14798814,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.us-east1",SRX7753706,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0177N..pool803,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0177N,FMT.0177N,SRP250041,
SRR11116900,AMPLICON,436,33383726,PRJNA607574,SAMN14141386,Metagenome or environmental,22417237,MSKCC HCT MICROBIOTA,NA,public,"fastq,run.zq,sra","s3,ncbi,gs","s3.us-east-1,gs.us-east1,ncbi.public",SRX7753705,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0177M..pool803,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0177M,FMT.0177M,SRP250041,
SRR11116901,AMPLICON,437,33994140,PRJNA607574,SAMN14141385,Metagenome or environmental,22206663,MSKCC HCT MICROBIOTA,NA,public,"sra,run.zq,fastq","s3,gs,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",SRX7753704,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0177L..pool803,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0177L,FMT.0177L,SRP250041,
SRR11116902,AMPLICON,536,26814712,PRJNA607574,SAMN14141384,Metagenome or environmental,16145169,MSKCC HCT MICROBIOTA,NA,public,"run.zq,fastq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",SRX7753703,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,FMT.0176Z..pool790,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,FMT.0176Z,FMT.0176Z,SRP250041,
SRR11116903,AMPLICON,436,41066934,PRJNA607574,SAMN14140835,Metagenome or environmental,24372201,MSKCC HCT MICROBIOTA,NA,public,"fastq,sra,run.zq","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.us-east1",SRX7753702,USA,North America,USA:New York,Illumina MiSeq,stool,40.7641 N 73.9568 W,1998O..pool929,PAIRED,PCR,METAGENOMIC,human gut metagenome,ILLUMINA,2020-02-19T00:00:00Z,2020-02-19T23:23:00Z,1,1998O,1998O,SRP250041,
